"FECHA DE APERTURA","DIA DE APERTURA","FECHA OCURRENCIA HECHOS","DIA OCURRENCIA","HORA MILITAR OCURRENCIA HECHOS","CONFORMAN UNIDAD DOMESTICA S/N","FISICA","VERBAL","ECONOMICA","PSICOLOGICA","SEXUAL","GENERO M/F VICTIMA","EDAD
VICTIMA","VICTIMA CONFLICTO ARMADO","ETNIA
VICTIMA","ESCOLARIDAD
VICTIMA","INSTUTUCION EDUCATIVA O COLEGIO","CONSUMO SUSTANCIAS PSICOACTIVAS","CORREGIMIENTO VICTIMA","COMUNA DE LA VICTIMA","BARRIO VICTIMA","TIPO VIVIENDA VICTIMA","GENERO AGRESOR M/F","PARENTESCO FRENTE A LA VICTIMA","NUMERO DE HIJOS
AGRESOR","EDAD AGRESOR","ESTADO CIVIL AGRESOR","ESCOLARIDAD AGRESOR","OCUPACION
AGRESOR","CORREGIMIENTO
AGRESOR","COMUNA AGRESOR","BARRIO AGRESOR","TIPO VIVIENDA
AGRESOR"
"2022-11-30T00:00:00.000","miercoles","2022-11-28T00:00:00.000","lunes","13:00 p.m.","si","si","si","no","si","no","femenino","14","no","ninguno","ninguno","NO","no","ninguno","comuna1","hugo varela","no aplica","masculino","padre","1","no aplica","soltero(a)","ninguno","independiente","ninguno","comuna 1","hugo varela","ALQUILADA"
"2022-11-03T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","masculino","15","no aplica","no aplica","9no bachillerato","Militar almirante","no","ninguno","cali","no aplica","no aplica","masculino","padre","2","37","casado","no aplica","independiente","ninguno","cali","no aplica","PROPIA"
"2022-11-03T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","si","femenino","16","no aplica","no aplica","9no bachillerato","I.e. sagrada familia","no","ninguno","comuna7","parques de la italia","no aplica","femenino","madre","no aplica","40","soltero(a)","no aplica","no aplica","ninguno","comuna 7","parques de la italia","RENTADA"
"2022-11-03T00:00:00.000","jueves","2022-10-22T00:00:00.000","SÁBADO","no aplica","no","si","si","no","si","no","femenino","4","si","no aplica","9no bachillerato","Jardin el sembrador","no","ninguno","comuna7","parques de la italia","no aplica","femenino","madre","1","30","no aplica","no aplica","empleada","ninguno","comuna 7","parques de la italia","NO APLICA"
"2022-11-08T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","no aplica","no","si","no","si","no","masculino","7","no aplica","no aplica","1ro primaria","I.E cardenas","no","ninguno","comuna2","poblado de comfaunion","no aplica","femenino","madre","no aplica","no aplica","no aplica","no aplica","no aplica","ninguno","no aplica","no aplica","NO APLICA"
"2022-11-11T00:00:00.000","viernes","NO APLICA","no aplica","NO APLICA","no aplica","no","no","no","si","no","femenino","7","no","ninguno","no aplica","NO APLICA","no","ginebra","cerrito","no aplica","no aplica","femenino","madre","1","24","no aplica","no","no aplica","ginebra","cerrito","no aplica","NO APLICA"
"2022-11-12T00:00:00.000","sabado","NO APLICA","no aplica","NO APLICA","no aplica","no","si","no","si","no","masculino","6","no aplica","no aplica","9no bachillerato","Liceo gotitas de amor","no","ninguno","comuna2","urb. Los samanes","no aplica","femenino","madre","no aplica","44","no aplica","no aplica","asesora comercial","ninguno","comuna 2","urb. Los samanes","NO APLICA"
"2022-11-14T00:00:00.000","lunes","2022-11-02T00:00:00.000","miercoles","NO APLICA","no aplica","no","si","no","si","no","femenino","10","no","ninguno","4to primaria","Milagroas (sanvicente)","no","ninguno","comuna5","urb. El jardin","no aplica","femenino","madre","no aplica","30","soltero(a)","no aplica","ama de casa","ninguno","comuna 7","el sembrador","NO APLICA"
"2022-11-14T00:00:00.000","lunes","2022-11-02T00:00:00.000","miercoles","NO APLICA","no aplica","no","si","no","si","no","masculino","12","no","ninguno","5to primaria","Milagroas (sanvicente)","no","ninguno","comuna5","urb. El jardin","no aplica","femenino","madre","no aplica","30","soltero(a)","no aplica","ama de casa","ninguno","comuna 7","el sembrador","NO APLICA"
"2022-11-14T00:00:00.000","lunes","2022-11-07T00:00:00.000","lunes","NO APLICA","no aplica","si","si","no","si","no","femenino","15","si","ninguno","9no bachillerato","San vicente de paul","no","ninguno","comuna6","central","no aplica","femenino","padre","1","49","casado","bachiller","pensionado","ninguno","no aplica","no aplica","NO APLICA"
"2022-11-15T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","no aplica","si","si","no","si","no","femenino","10","si","ninguno","2do primaria","SAGRADA FAMILIA","no","ninguno","comuna3","no aplica","no aplica","masculino","padre","no aplica","53","unión libre","no aplica","vigilante","ninguno","no aplica","no aplica","RENTADA"
"2022-11-15T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","no aplica","si","si","no","si","no","femenino","15","si","ninguno","7mo bachillerato","NO APLICA","no","ninguno","comuna3","no aplica","no aplica","masculino","padre","no aplica","53","unión libre","no aplica","vigilante","ninguno","no aplica","no aplica","RENTADA"
"2022-11-18T00:00:00.000","viernes","NO APLICA","no aplica","NO APLICA","no aplica","si","si","no","si","no","femenino","7","no aplica","no aplica","1ro primaria","I.e. jorge eliecer gaitan","no","ninguno","comuna5","san pedro","no aplica","femenino","madre","no aplica","30","no aplica","no","trabaja haciendo aseo","ninguno","comuna 5","san pedro","NO APLICA"
"2022-11-18T00:00:00.000","viernes","NO APLICA","no aplica","NO APLICA","si","si","si","si","si","no","masculino","13","no aplica","no aplica","6to bachiller","I.e. jorge eliecer gaitan","no","ninguno","comuna5","san pedro","no aplica","femenino","tio(a)","no aplica","30","no aplica","no","trabaja haciendo aseo","ninguno","comuna 5","san pedro","NO APLICA"
"2022-11-18T00:00:00.000","viernes","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","femenino","12","no aplica","no aplica","4to primaria","I.e. jorge eliecer gaitan","no","ninguno","comuna5","san pedro","no aplica","femenino","tio(a)","no aplica","30","no aplica","no","trabaja haciendo aseo","ninguno","comuna 5","san pedro","NO APLICA"
"2022-11-20T00:00:00.000","domingo","NO APLICA","no aplica","NO APLICA","si","no","no","si","si","no","masculino","no aplica","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","no aplica","no aplica","no aplica","femenino","madre","no aplica","18","no aplica","no aplica","no aplica","ninguno","no aplica","no aplica","NO APLICA"
"2022-11-20T00:00:00.000","domingo","NO APLICA","no aplica","NO APLICA","si","no","no","no","si","no","femenino","1","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","comuna7","urb. El trebol","no aplica","femenino","madre","1","23","no aplica","no aplica","no aplica","ninguno","comuna 7","el sembrador","NO APLICA"
"2022-11-21T00:00:00.000","lunes","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","masculino","13","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","comuna4","alfonso lopez","no aplica","masculino","padre","no aplica","50","no aplica","no aplica","no aplica","ninguno","comuna 4","alfonso lopez","NO APLICA"
"2022-11-24T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","masculino","16","no aplica","no aplica","11 bachillerato","I.e. jorge eliecer gaitan","no","ninguno","comuna3","llanogrande","no aplica","femenino","madre","no aplica","no aplica","no aplica","no aplica","no aplica","ninguno","comuna 3","llanogrande","NO APLICA"
"2022-11-29T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","femenino","16","no aplica","no aplica","decimo bachillerato","I.E cardenas de centro","no","ninguno","comuna3","santa barbara","no aplica","femenino","madre","no aplica","54","no aplica","no aplica","no aplica","ninguno","comuna 3","santa barbara","NO APLICA"
"2022-11-29T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","masculino","2","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","no aplica","no aplica","no aplica","femenino","madre","no aplica","24","no aplica","no aplica","no aplica","ninguno","no aplica","no aplica","NO APLICA"
"2022-11-29T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","femenino","17","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","comuna2","urb. Llanogrande","no aplica","femenino","tio(a)","no aplica","37","no aplica","no aplica","no aplica","ninguno","comuna 2","urb. Llanogrande","NO APLICA"
"2022-11-30T00:00:00.000","miercoles","NO APLICA","no aplica","NO APLICA","si","no","no","no","si","no","femenino","11","no aplica","no aplica","6to bachiller","I.e. sanvicente de paul","no","ninguno","comuna7","el sembrador","no aplica","masculino","padre","no aplica","46","no aplica","no aplica","no aplica","ninguno","comuna 7","el sembrador","RENTADA"
"2022-11-30T00:00:00.000","miercoles","NO APLICA","no aplica","NO APLICA","no","si","si","no","si","no","masculino","10","no","ninguno","3ro de primaria","eduyanca","no","ninguno","jamundi","no aplica","no aplica","femenino","madre","no aplica","41","no aplica","no aplica","no aplica","ninguno","jamundi","no aplica","NO APLICA"
"2022-11-30T00:00:00.000","miercoles","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","no","masculino","9","no aplica","no aplica","4to primaria","I.E cardenas del centro","no","ninguno","comuna6","la colombina","no aplica","masculino","padre","no aplica","57","no aplica","no aplica","empleado","ninguno","comuna 4","san cayetano","NO APLICA"
"2022-11-30T00:00:00.000","miercoles","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","no","femenino","11","no aplica","no aplica","6to bachiller","I.E SANVICENTE DE PAUL","no","ninguno","comuna6","la colombina","no aplica","masculino","padre","no aplica","57","no aplica","no aplica","empleado","ninguno","comuna 4","san cayetano","NO APLICA"
"2022-11-05T00:00:00.000","lunes","NO APLICA","no aplica","NO APLICA","si","no","si","no","si","no","femenino","14","no aplica","no aplica","5to primaria","I.e maria penagos","no","ninguno","comuna7","las delicias","no aplica","femenino","madre","no aplica","46","no aplica","no aplica","no aplica","ninguno","comuna 7","las delicias","NO APLICA"
"2022-11-03T00:00:00.000","jueves","2022-03-07T00:00:00.000","lunes","NO APLICA","si","si","si","no","si","si","masculino","6","no","ninguno","ninguno","NO APLICA","no","rozo","comuna 8","corregimiento rozo","no aplica","femenino","abuelo(a)","no aplica","no aplica","unión libre","no aplica","no aplica","risaralda dosquebradas","comuna 8","barrio comuneros","FAMILIAR"
"2022-11-03T00:00:00.000","jueves","2022-03-07T00:00:00.000","lunes","NO APLICA","si","si","si","no","si","si","femenino","5","no","ninguno","ninguno","NO APLICA","no","rozo","comuna 8","corregimiento rozo","no aplica","femenino","abuelo(a)","no aplica","no aplica","unión libre","no aplica","no aplica","risaralda dosquebradas","comuna 8","barrio comuneros","FAMILIAR"
"2022-11-01T00:00:00.000","martes","2022-11-01T00:00:00.000","martes","no aplica","si","si","si","no","si","no","femenino","9","no","otro","ninguno","NO APLICA","no","rozo","comuna 8","corregimiento rozo","no aplica","femenino","madre","no aplica","no aplica","soltero(a)","no aplica","independiente","rozo","comuna 8","corregimiento rozo","NO APLICA"
"2022-11-03T00:00:00.000","jueves","2022-10-28T00:00:00.000","SÁBADO","no aplica","no","si","si","no","si","no","femenino","17","no","ninguno","no aplica","NO APLICA","no","rozo","comuna 8","no aplica","no aplica","femenino","no aplica","no aplica","no aplica","no aplica","no aplica","no aplica","rozo","comuna 8","no aplica","NO APLICA"
"2022-11-21T00:00:00.000","lunes","2022-12-19T00:00:00.000","SÁBADO","no aplica","si","si","si","no","si","no","femenino","14","no","ninguno","bachiller incompleto","NO APLICA","no","ninguno","no aplica","no aplica","no aplica","masculino","padre","no aplica","36","separado(a)","no aplica","no aplica","ninguno","comuna 13","no aplica","NO APLICA"
"2022-11-16T00:00:00.000","miercoles","2022-12-19T00:00:00.000","SÁBADO","no aplica","si","si","no","no","si","si","masculino","10","no","indígena","primaria incompleta","Monseñor jose manuel salcedo","no","bolo san isidro","comuna11","no aplica","no aplica","masculino","no aplica","no aplica","no aplica","no aplica","bachiller incompleto","estudiante","bolo san isidro","comuna 11","no aplica","NO APLICA"
"2022-11-16T00:00:00.000","viernes","2022-12-19T00:00:00.000","SÁBADO","no aplica","no","no","si","no","si","no","femenino","4","no","ninguno","ninguno","Liceo la enseñanza","no","ninguno","comuna7","no aplica","no aplica","masculino","padre","no aplica","58","soltero(a)","no aplica","independiente","ninguno","comuna 6","no aplica","NO APLICA"
"2022-11-17T00:00:00.000","viernes","2022-12-20T00:00:00.000","SÁBADO","no aplica","no","no","si","no","si","no","masculino","13","no","ninguno","bachiller incompleto","Liceo la enseñanza","no","ninguno","comuna7","no aplica","no aplica","masculino","padre","no aplica","58","soltero(a)","no aplica","independiente","ninguno","comuna 6","no aplica","NO APLICA"
"2022-12-02T00:00:00.000","jueves","2022-10-19T00:00:00.000","miercoles","10:24 a.m.","si","si","no","no","si","no","femenino","6","no","ninguno","primaria incompleta","Liceo pedagogico mis primeras aventuras","no","ninguno","comuna1","villa diana","no aplica","femenino","madre","5","no aplica","soltero(a)","tecnólogo","desempleado","ninguno","comuna 1","villa diana","ALQUILADA"
"2022-12-15T00:00:00.000","jueves","2022-10-20T00:00:00.000","jueves","16:20 a.m.","si","si","si","no","si","no","femenino","14","no","ninguno","bachiller incompleto","San vicente","no","ninguno","comuna1","zamorano","no aplica","femenino","madre","3","49","unión libre","bachiller incompleto","oficios varios","ninguno","comuna 7","cerezos de la italia","PROPIA"
"2022-12-20T00:00:00.000","martes","2022-08-26T00:00:00.000","viernes","13:00 p.m.","si","si","si","no","si","no","masculino","11","no","ninguno","ninguno","NO","no","ninguno","comuna2","benedicta","no aplica","femenino","madre","1","31","soltero(a)","ninguno","independiente","ninguno","comuna 2","benedicta","ALQUILADA"
"2022-12-20T00:00:00.000","martes","2022-09-02T00:00:00.000","viernes","14:00 p.m.","si","si","si","no","si","no","masculino","13","no","ninguno","ninguno","NO","no","ninguno","comuna1","zamorano","no aplica","femenino","madre","1","no aplica","soltero(a)","ninguno","independiente","ninguno","comuna 1","zamorano","ALQUILADA"
"2022-12-20T00:00:00.000","martes","2022-09-02T00:00:00.000","viernes","14:00 p.m.","si","si","si","no","si","no","femenino","10","no","ninguno","ninguno","NO","no","ninguno","comuna1","zamorano","no aplica","femenino","madre","1","no aplica","soltero(a)","ninguno","independiente","ninguno","comuna 1","zamorano","ALQUILADA"
"2022-12-20T00:00:00.000","martes","2022-09-02T00:00:00.000","viernes","14:00 p.m.","si","si","si","no","si","no","femenino","9","no","ninguno","ninguno","NO","no","ninguno","comuna1","zamorano","no aplica","femenino","madre","1","no aplica","soltero(a)","ninguno","independiente","ninguno","comuna 1","zamorano","ALQUILADA"
"2022-12-21T00:00:00.000","miercoles","2022-12-14T00:00:00.000","miercoles","14:00 p.m.","si","si","si","no","si","no","femenino","4","no","ninguno","ninguno","NO","no","ninguno","comuna1","caimitos","no aplica","femenino","madre","1","no aplica","soltero(a)","ninguno","independiente","ninguno","comuna 1","caimitos","ALQUILADA"
"2022-12-26T00:00:00.000","lunes","2022-06-13T00:00:00.000","lunes","11:27 a.m.","si","si","no","no","no","si","femenino","16","no","ninguno","ninguno","NO","no","ninguno","comuna1","poblado lourdes","no aplica","masculino","padrastro","0","no aplica","soltero(a)","ninguno","independiente","no aplica","no aplica","no aplica","NO APLICA"
"2022-12-06T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","no","no","si","no","si","no","masculino","8","no aplica","no aplica","3ro de primaria","I.e maria penagos","no","ninguno","comuna3","la concordia","no aplica","femenino","madre","no aplica","34","no aplica","no aplica","no aplica","ninguno","no aplica","no aplica","NO APLICA"
"2022-12-12T00:00:00.000","lunes","NO APLICA","no aplica","NO APLICA","si","no","si","no","si","no","masculino","11","no","ninguno","8vo bachillerato","I.e jorge eliecer gaitan","no","ninguno","comuna3","la emilia","no aplica","masculino","padre","no aplica","42","no aplica","no aplica","no aplica","ninguno","comuna 3","la emilia","NO APLICA"
"2022-12-12T00:00:00.000","lunes","NO APLICA","no aplica","NO APLICA","si","no","si","no","no","no","femenino","2","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","comuna6","ciudadela palmira","no aplica","femenino","madre","no aplica","25","no aplica","no aplica","no aplica","ninguno","comuna 6","ciudadela palmira","NO APLICA"
"2022-12-12T00:00:00.000","lunes","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","femenino","14","no aplica","no aplica","8vo bachillerato","I.e sagrada familia","no","ninguno","comuna6","ciudadela palmira","no aplica","masculino","padre","no aplica","52","no aplica","no aplica","no aplica","ninguno","comuna 6","ciudadela palmira","NO APLICA"
"2022-12-12T00:00:00.000","lunes","NO APLICA","no aplica","NO APLICA","si","no","si","no","si","no","femenino","8","no aplica","no aplica","3ro de primaria","Providencia","no","ninguno","comuna2","urb. campestre","no aplica","femenino","madre","no aplica","34","no aplica","no aplica","no aplica","ninguno","comuna 2","urb. campestre","NO APLICA"
"2022-12-12T00:00:00.000","lunes","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","femenino","12","no aplica","no aplica","8vo bachillerato","Providencia","no","ninguno","comuna2","urb. campestre","no aplica","femenino","madre","no aplica","34","no aplica","no aplica","no aplica","ninguno","comuna 2","urb. campestre","NO APLICA"
"2022-12-15T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","si","no","si","no","si","no","femenino","12","no aplica","ninguno","6to bachiller","I.e. mercedes abrago","no","ninguno","comuna5","san jose","no aplica","femenino","madre","no aplica","53","no aplica","no","no aplica","ninguno","comuna 5","san jose","NO APLICA"
"2022-12-15T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","no","masculino","6","no aplica","no aplica","1ro primaria","I.e santabarbara","no","ninguno","comuna3","olimpico","no aplica","masculino","padre","no aplica","54","no aplica","no","no aplica","ninguno","comuna 1","urb. Harold eder","NO APLICA"
"2022-12-15T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","no","si","si","no","si","no","masculino","16","no aplica","no aplica","7mo bachillerato","I.e. alfonso lopez pumarejo","no","ninguno","comuna7","el sembrador","no aplica","femenino","madre","no aplica","39","no aplica","no aplica","no aplica","ninguno","comuna 7","no aplica","NO APLICA"
"2022-12-15T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","no","si","si","si","si","no","femenino","6","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","comuna5","urb. Siete de agosto","no aplica","femenino","madre","no aplica","30","no aplica","no","no aplica","ninguno","comuna 5","san pedro","NO APLICA"
"2022-12-15T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","no","si","si","si","si","no","masculino","9","no aplica","no aplica","4to primaria","I.e paulo sexto","no","ninguno","comuna5","urb. Siete de agosto","no aplica","femenino","madre","no aplica","30","no aplica","no aplica","no aplica","ninguno","comuna 5","san pedro","NO APLICA"
"2022-12-15T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","si","no","si","no","si","no","masculino","2","no","no aplica","9no bachillerato","Jardin sueños de colores","no","ninguno","comuna5","san pedro","no aplica","femenino","madre","no aplica","34","no aplica","no aplica","no aplica","ninguno","comuna 5","san pedro","NO APLICA"
"2022-12-15T00:00:00.000","jueves","NO APLICA","no aplica","NO APLICA","si","no","si","no","si","no","femenino","5","no aplica","no aplica","9no bachillerato","I.e. san vicente sede rosa virginia","no","ninguno","comuna5","san pedro","no aplica","femenino","madre","no aplica","34","no aplica","no aplica","no aplica","ninguno","comuna 5","san pedro","NO APLICA"
"2022-12-20T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","no","femenino","9","no aplica","no aplica","3ro de primaria","I.E SANVICENTE DE PAUL","no","ninguno","comuna5","san pedro","no aplica","femenino","madre","no aplica","29","no aplica","no aplica","no aplica","ninguno","comuna 3","no aplica","NO APLICA"
"2022-12-20T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","no","si","si","no","si","no","masculino","7","no","ninguno","1ro primaria","I.e maria auxiliadora","no","ninguno","comuna7","las delicias","no aplica","masculino","padrastro","no aplica","no aplica","no aplica","no aplica","no aplica","ninguno","comuna 7","las victorias","NO APLICA"
"2022-12-21T00:00:00.000","miercoles","NO APLICA","no aplica","NO APLICA","no","si","si","no","si","no","masculino","15","no aplica","no aplica","8vo bachillerato","I.E Camilo torres","no","ninguno","comuna7","las delicias","no aplica","femenino","madre","no aplica","24","no aplica","no aplica","no aplica","ninguno","no aplica","no aplica","NO APLICA"
"2022-12-21T00:00:00.000","miercoles","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","no","masculino","3","no","ninguno","no aplica","NO APLICA","no","ninguno","comuna3","el prado","no aplica","femenino","madre","no aplica","no aplica","no aplica","no aplica","no aplica","ninguno","comuna 7","chapinero","NO APLICA"
"2022-12-21T00:00:00.000","miercoles","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","no","masculino","13","no aplica","no aplica","8vo bachillerato","I.e. gregorio hernandez","no","ninguno","comuna3","el prado","no aplica","femenino","madre","no aplica","no aplica","no aplica","no aplica","no aplica","ninguno","comuna 7","chapinero","NO APLICA"
"2022-12-23T00:00:00.000","viernes","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","si","femenino","6","no aplica","no aplica","1ro primaria","I.E antonia santos","no","ninguno","comuna7","el sembrador","no aplica","masculino","padrastro","no aplica","no aplica","no aplica","no aplica","no aplica","ninguno","comuna 7","parques de la italia","NO APLICA"
"2022-12-25T00:00:00.000","domingo","NO APLICA","no aplica","NO APLICA","si","no","no","no","si","no","masculino","9","no","ninguno","4to primaria","I.e. cardenas del centro","no","ninguno","comuna5","urb. Buenos aires","no aplica","femenino","madre","1","29","no aplica","no aplica","no aplica","ninguno","comuna 5","urb. Buenos aires","NO APLICA"
"2022-12-23T00:00:00.000","viernes","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","no","masculino","2","si","no aplica","no aplica","NO APLICA","no","ninguno","no aplica","no aplica","no aplica","femenino","madre","1","28","no aplica","8vo bachiller","no aplica","ninguno","no aplica","no aplica","NO APLICA"
"2022-12-27T00:00:00.000","martes","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","si","femenino","17","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","comuna5","san pedro","no aplica","femenino","madre","no aplica","45","no aplica","5to primaria","oficios varios","ninguno","comuna 1","no aplica","NO APLICA"
"2022-12-24T00:00:00.000","sabado","NO APLICA","no aplica","NO APLICA","no","si","si","no","si","no","femenino","15","no aplica","no aplica","7mo bachillerato","NO APLICA","no","ninguno","comuna3","la emilia","no aplica","femenino","tio(a)","no aplica","no aplica","no aplica","no aplica","no aplica","ninguno","comuna 3","la emilia","NO APLICA"
"2022-12-24T00:00:00.000","sabado","NO APLICA","no aplica","NO APLICA","no","no","no","no","si","no","masculino","12","no aplica","no aplica","8vo bachillerato","I.e santa ines campestre","no","ninguno","comuna6","urb. Las flores","no aplica","femenino","madre","1","39","no aplica","no aplica","terapeutica","ninguno","no aplica","no aplica","NO APLICA"
"2022-12-26T00:00:00.000","lunes","NO APLICA","no aplica","NO APLICA","si","si","si","no","si","no","femenino","2","no aplica","no aplica","no aplica","NO APLICA","no","ninguno","comuna2","urb. Los samanes","no aplica","femenino","madre","no aplica","33","soltero(a)","postgrado","cajera","ninguno","no aplica","no aplica","PROPIA"
"2022-12-09T00:00:00.000","viernes","2022-12-07T00:00:00.000","miercoles","NO APLICA","si","si","si","no","si","no","femenino","9","no","ninguno","primaria incompleta","Paulo vi","ninguno","ninguno","comuna5","no aplica","no aplica","masculino","no aplica","2","45","unión libre","bachiller completo","no aplica","ninguno","comuna 5","no aplica","NO APLICA"
"2022-12-09T00:00:00.000","viernes","2022-12-07T00:00:00.000","miercoles","NO APLICA","si","si","si","no","si","no","femenino","11","no","ninguno","primaria incompleta","Paulo vi","ninguno","ninguno","comuna5","no aplica","no aplica","masculino","no aplica","2","45","unión libre","bachiller completo","no aplica","ninguno","comuna 5","no aplica","NO APLICA"
"2022-12-09T00:00:00.000","viernes","2022-12-07T00:00:00.000","miercoles","NO APLICA","si","si","si","no","si","no","femenino","12","no","ninguno","bachiller incompleto","Paulo vi","ninguno","ninguno","comuna5","no aplica","no aplica","masculino","no aplica","2","45","unión libre","bachiller completo","no aplica","ninguno","comuna 5","no aplica","NO APLICA"
"2022-12-09T00:00:00.000","viernes","2022-12-09T00:00:00.000","miercoles","NO APLICA","si","si","no","no","si","si","femenino","10","no","ninguno","primaria incompleta","guillermo valencia","ninguno","ninguno","no aplica","no aplica","no aplica","masculino","no aplica","no aplica","no aplica","no aplica","bachiller incompleto","estudiante","ninguno","no aplica","no aplica","NO APLICA"
